Tanggal,Tipe Transaksi,Nomor Transaksi,Nama Panggilan,Status Hari Ini,Memo,Total,Sisa Tagihan,Tanggal Jatuh Tempo,Jumlah Kena Pajak,Total Pajak,Pembayaran,Email,Alamat Penagihan,Alamat Pengiriman,No Ref,Tag,Gudang,Nama Produk,Kode Produk,Deskripsi,Kuantitas,Satuan,Harga per Unit,Diskon Per Baris %,Tarif Pajak,Jumlah Pajak,Jumlah Kena Pajak per Baris,Jumlah Per Baris,Diskon,Pesan,Biaya Pengiriman,Jumlah Pemotongan,Nama Perusahaan,Nomor Pajak,Nomor Ponsel,Nomor Telepon,Sisa Tagihan Hari Ini,Diskon %
01/07/2025,Faktur Pembelian,16657,PT. PRIMALAYAN CITRA MANDIRI,Lunas,"",1378620.0,0.0,31/07/2025,1242000.0,136620.0,1378620.0,"","","","",CV TIGA NUSA,"",* AUTO SHEET FEEDER FOR G1010 / G2010,"","",6.0,UNIT,207000.0,0.00 %,11.0,136619.9999999999999986338,1242000.0,1242000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,JL.2507.00121,CANDRA (BLESSING),Lunas,MASUK,2820000.0,0.0,31/07/2025,2820000.0,0.0,2820000.0,"","","","",ARIES,"","SSD APACER 256GB SATA 2,5  #","","",10.0,PCS,282000.0,0.00 %,"",0.0,2820000.0,2820000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,JL.2507.00122,CANDRA (BLESSING),Lunas,MASUK,15960000.0,0.0,31/07/2025,15960000.0,0.0,15960000.0,"","","","",ARIES,"",ASUS VIVOBOOK A1404VA Ci5-1335U 8GB 512GB SSD WIN 11 @,"","",2.0,UNIT,7980000.0,0.00 %,"",0.0,15960000.0,15960000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,JL.2507.00151,CANDRA (BLESSING),Lunas,MASUK,23980000.0,0.0,31/07/2025,23980000.0,0.0,23980000.0,"","","","",RAHMAT,"",AXIOO HYPE 5 RYZEN 5 3500 8 256 #,"","",1.0,UNIT,3945000.0,0.00 %,"",0.0,3945000.0,3945000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,JL.2507.00151,CANDRA (BLESSING),Lunas,MASUK,23980000.0,0.0,31/07/2025,23980000.0,0.0,23980000.0,"","","","",RAHMAT,"",AXIOO HYPE 5 RYZEN 5 3500 8 256 #,"","",1.0,UNIT,3945000.0,0.00 %,"",0.0,3945000.0,3945000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,JL.2507.00151,CANDRA (BLESSING),Lunas,MASUK,23980000.0,0.0,31/07/2025,23980000.0,0.0,23980000.0,"","","","",RAHMAT,"",ASUS VIVOBOOK 14 A1404ZA Ci5-1235U 16GB 512GB SSD WIN 11 #,"","",1.0,UNIT,7835000.0,0.00 %,"",0.0,7835000.0,7835000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,JL.2507.00151,CANDRA (BLESSING),Lunas,MASUK,23980000.0,0.0,31/07/2025,23980000.0,0.0,23980000.0,"","","","",RAHMAT,"",ASUS VIVOBOOK A1404VA INTEL CORE I5 1335U 16GB 512GB SSD W11 @,"","",1.0,UNIT,8255000.0,0.00 %,"",0.0,8255000.0,8255000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,JL.2507.00154,CANDRA (BLESSING),Lunas,MASUK,400000.0,0.0,31/07/2025,400000.0,0.0,400000.0,"","","","",ARIES,"",RAM SKHYNIX SODIMM 4GB DDR4 3200,"","",2.0,Buah,200000.0,0.00 %,"",0.0,400000.0,400000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16658,HARAPAN BARU,Lunas,BELUM BAYAR,2200000.0,0.0,31/07/2025,2200000.0,0.0,2200000.0,"","","","","","",SPEAKER ADVANCE K1812,"","",1.0,UNIT,2200000.0,0.00 %,"",0.0,2200000.0,2200000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,JL.2507.00356,CANDRA (BLESSING),Lunas,"",470000.0,0.0,31/07/2025,470000.0,0.0,470000.0,"","","","",ARIES,"",VGA CARD DIGITAL ALIANCE GT730 4GB DDR3 128BIT,"","",1.0,PCS,470000.0,0.00 %,"",0.0,470000.0,470000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,JL.2507.00394,CANDRA (BLESSING),Lunas,MASUK,29525000.0,0.0,31/07/2025,29525000.0,0.0,29525000.0,"","","","",ARIES,"",ACER ASPIRE LITE AL1 14 Ci3 1215 8GB 512GB WIN 11 RS #,"","",5.0,UNIT,5905000.0,0.00 %,"",0.0,29525000.0,29525000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,JKT - JKT01A - PC25070068,AGRES IT,Lunas,"",26250000.0,0.0,31/07/2025,26250000.0,0.0,26250000.0,"","","","","","",AXIOO HYPE 10 INTEL N4020 8 256 #,"","",10.0,UNIT,2625000.0,0.00 %,"",0.0,26250000.0,26250000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,FK 1219,BETA COM,Lunas,"",5505000.0,0.0,31/07/2025,5505000.0,0.0,5505000.0,"","","","","","",PRINTER CANON G3730,"","",3.0,UNIT,2110000.0,0.00 %,"",0.0,5504998.44,6330000.0,825000.0,"",0.0,0.0,"","","","",0.0,13.03
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",KABEL DATA USB JETE CX1 2.4A (MICRO),"","",14.0,PCS,30000.0,0.00 %,"",0.0,420000.0,420000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",MOUSE JETE KABEL MO 01 / MO 02 / MO 03 #,"","",21.0,PCS,25000.0,0.00 %,"",0.0,525000.0,525000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",KABEL DATA JETE CX12 TYPE C TO C,"","",14.0,PCS,33000.0,0.00 %,"",0.0,462000.0,462000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",MOUSE WIRELESS JETE MS 103 / MS 203,"","",15.0,PCS,40000.0,0.00 %,"",0.0,600000.0,600000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",EARPHONE JETE BT TWS CE6,"","",1.0,PCS,119900.0,0.00 %,"",0.0,119900.0,119900.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",EARPHONE JETE TWS CE2,"","",1.0,PCS,89900.0,0.00 %,"",0.0,89900.0,89900.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",FD U2 4GB JETE,"","",31.0,PCS,30900.0,0.00 %,"",0.0,957900.0,957900.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",FD U2 8GB JETE,"","",25.0,BIJI,32900.0,0.00 %,"",0.0,822500.0,822500.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",FD U2 JETE 16GB,"","",10.0,PCS,37500.0,0.00 %,"",0.0,375000.0,375000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",EARPHONE BT JETE TWS T16,"","",1.0,PCS,129900.0,0.00 %,"",0.0,129900.0,129900.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",EARPHONE BT JETE TWS T3,"","",1.0,PCS,129900.0,0.00 %,"",0.0,129900.0,129900.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16698,AGUS (DORAN),Lunas,"",4731900.0,0.0,30/08/2025,4731900.0,0.0,4731900.0,"",SURABAYA,"","","","",EARPHONE JETE BT TWS CE8,"","",1.0,PCS,99900.0,0.00 %,"",0.0,99900.0,99900.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16699,AGUS (DORAN),Lunas,"",1915000.0,0.0,30/08/2025,1915000.0,0.0,1915000.0,"",SURABAYA,"","","","",SMART IQ JETE J2 SERIES (CHARGE MOBIL),"","",20.0,PCS,35000.0,0.00 %,"",0.0,700000.0,700000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16699,AGUS (DORAN),Lunas,"",1915000.0,0.0,30/08/2025,1915000.0,0.0,1915000.0,"",SURABAYA,"","","","",POWER BANK JETE 10.000,"","",2.0,PCS,140000.0,0.00 %,"",0.0,280000.0,280000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16699,AGUS (DORAN),Lunas,"",1915000.0,0.0,30/08/2025,1915000.0,0.0,1915000.0,"",SURABAYA,"","","","",HF JETE HB5,"","",1.0,PCS,60000.0,0.00 %,"",0.0,60000.0,60000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16699,AGUS (DORAN),Lunas,"",1915000.0,0.0,30/08/2025,1915000.0,0.0,1915000.0,"",SURABAYA,"","","","",HF JETE POWERFULL BASS,"","",2.0,PCS,70000.0,0.00 %,"",0.0,140000.0,140000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16699,AGUS (DORAN),Lunas,"",1915000.0,0.0,30/08/2025,1915000.0,0.0,1915000.0,"",SURABAYA,"","","","",HF JETE HB6,"","",1.0,UNIT,80000.0,0.00 %,"",0.0,80000.0,80000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16699,AGUS (DORAN),Lunas,"",1915000.0,0.0,30/08/2025,1915000.0,0.0,1915000.0,"",SURABAYA,"","","","",HFB JETE 11 BT,"","",5.0,PCS,100000.0,0.00 %,"",0.0,500000.0,500000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/07/2025,Faktur Pembelian,16699,AGUS (DORAN),Lunas,"",1915000.0,0.0,30/08/2025,1915000.0,0.0,1915000.0,"",SURABAYA,"","","","",MOUSE JETE KABEL MO 01 / MO 02 / MO 03 #,"","",5.0,PCS,31000.0,0.00 %,"",0.0,155000.0,155000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
02/07/2025,Faktur Pembelian,JL.2507.00504,CANDRA (BLESSING),Lunas,MASUK,5295000.0,0.0,01/08/2025,5295000.0,0.0,5295000.0,"","","","",AGUS,"",PRINTER CANON G2010,"","",3.0,UNIT,1765000.0,0.00 %,"",0.0,5295000.0,5295000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
02/07/2025,Faktur Pembelian,JL.2507.00810,CANDRA (BLESSING),Lunas,MASUK ,34970000.0,0.0,01/08/2025,34970000.0,0.0,34970000.0,"","","","",RAHMAT,"",ASUS VIVOBOOK GO 14 E1404GA Ci3-N305 8GB 512GB SSD WIN 11 #,"","",2.0,UNIT,5745000.0,0.00 %,"",0.0,11490000.0,11490000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
