Tanggal,Tipe Transaksi,Nomor Transaksi,Nama Panggilan,Status Hari Ini,Memo,Total,Sisa Tagihan,Tanggal Jatuh Tempo,Jumlah Kena Pajak,Total Pajak,Pembayaran,Email,Alamat Penagihan,Alamat Pengiriman,No Ref,Tag,Gudang,Nama Produk,Kode Produk,Deskripsi,Kuantitas,Satuan,Harga per Unit,Diskon Per Baris %,Tarif Pajak,Jumlah Pajak,Jumlah Kena Pajak per Baris,Jumlah Per Baris,Diskon,Pesan,Biaya Pengiriman,Jumlah Pemotongan,Nama Perusahaan,Nomor Pajak,Nomor Ponsel,Nomor Telepon,Sisa Tagihan Hari Ini,Diskon %
02/04/2020,Faktur Penjualan,CA39,customer umum,Lunas,"",6900000.0,0.0,02/04/2020,6272727.272727,627272.727273,6900000.0,"","","","",CV TIGA NUSA,"",* AIO ASUS V222UAK  BA341T  Ci3 Win10,"","",1.0,UNIT,6272727.272727,0.00 %,10.0,627272.7272727001,6272727.272727,6272727.272727,0.0,"",0.0,0.0,"","","","",0.0,0.0
02/04/2020,Faktur Penjualan,CA40,customer umum,Lunas,"",2070000.0,0.0,02/04/2020,1881818.181818,188181.818182,2070000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,1.0,UNIT,1881818.181818,0.00 %,10.0,188181.8181818,1881818.181818,1881818.181818,0.0,"",0.0,0.0,"","","","",0.0,0.0
02/04/2020,Faktur Penjualan,CA41,customer umum,Lunas,"",22769999.999998,0.0,02/04/2020,20699999.999998,2070000.0,22769999.999998,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,11.0,UNIT,1881818.181818,0.00 %,10.0,2069999.9999998,20699999.999998,20699999.999998,0.0,"",0.0,0.0,"","","","",0.0,0.0
04/04/2020,Faktur Penjualan,CA42,customer umum,Lunas,"",4119999.999999,0.0,04/04/2020,3745454.545454,374545.454545,4119999.999999,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,2.0,UNIT,1872727.272727,0.00 %,10.0,374545.4545454,3745454.545454,3745454.545454,0.0,"",0.0,0.0,"","","","",0.0,0.0
06/04/2020,Faktur Penjualan,CA43,customer umum,Lunas,"",2070000.0,0.0,06/04/2020,1881818.181818,188181.818182,2070000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,1.0,UNIT,1881818.181818,0.00 %,10.0,188181.8181818,1881818.181818,1881818.181818,0.0,"",0.0,0.0,"","","","",0.0,0.0
10/04/2020,Faktur Penjualan,CA44,customer umum,Lunas,"",2070000.0,0.0,10/04/2020,1881818.181818,188181.818182,2070000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,1.0,UNIT,1881818.181818,0.00 %,10.0,188181.8181818,1881818.181818,1881818.181818,0.0,"",0.0,0.0,"","","","",0.0,0.0
10/04/2020,Faktur Penjualan,CA45,customer umum,Lunas,"",2070000.0,0.0,10/04/2020,1881818.181818,188181.818182,2070000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,1.0,UNIT,1881818.181818,0.00 %,10.0,188181.8181818,1881818.181818,1881818.181818,0.0,"",0.0,0.0,"","","","",0.0,0.0
13/04/2020,Faktur Penjualan,CA46,customer umum,Lunas,"",4140000.0,0.0,13/04/2020,3763636.363636,376363.636364,4140000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,2.0,UNIT,1881818.181818,0.00 %,10.0,376363.6363636,3763636.363636,3763636.363636,0.0,"",0.0,0.0,"","","","",0.0,0.0
13/04/2020,Faktur Penjualan,CA47,customer umum,Lunas,"",1730000.0,0.0,13/04/2020,1572727.272727,157272.727273,1730000.0,"","","","",CV TIGA NUSA,"",* Epson L1110,"",Epson L1110,1.0,UNIT,1572727.272727,0.00 %,10.0,157272.7272727,1572727.272727,1572727.272727,0.0,"",0.0,0.0,"","","","",0.0,0.0
13/04/2020,Faktur Penjualan,CA48,customer umum,Lunas,"",970000.0,0.0,13/04/2020,970000.0,0.0,970000.0,"","","","",CV TIGA NUSA,"",* LED ACER 19 K192HQL,"","",1.0,PCS,970000.0,0.00 %,"",0.0,970000.0,970000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
15/04/2020,Faktur Penjualan,CA49,customer umum,Lunas,"",6079999.999999,0.0,15/04/2020,5527272.727272,552727.272727,6079999.999999,"","","","",CV TIGA NUSA,"",* Epson L120,"",Epson L120,4.0,UNIT,1381818.181818,0.00 %,10.0,552727.2727271999,5527272.727272,5527272.727272,0.0,"",0.0,0.0,"","","","",0.0,0.0
15/04/2020,Faktur Penjualan,CA50,customer umum,Lunas,"",13799999.999999,0.0,15/04/2020,12545454.545454,1254545.454545,13799999.999999,"","","","",CV TIGA NUSA,"",* ALL IN ONE PC ACER C20 830 BC0SN.003,"","",3.0,UNIT,4181818.181818,0.00 %,10.0,1254545.4545454,12545454.545454,12545454.545454,0.0,"",0.0,0.0,"","","","",0.0,0.0
15/04/2020,Faktur Penjualan,CA51,customer umum,Lunas,"",16559999.999998,0.0,15/04/2020,15054545.454544,1505454.545454,16559999.999998,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,8.0,UNIT,1881818.181818,0.00 %,10.0,1505454.5454544,15054545.454544,15054545.454544,0.0,"",0.0,0.0,"","","","",0.0,0.0
16/04/2020,Faktur Penjualan,CA52,customer umum,Lunas,"",1520000.0,0.0,16/04/2020,1381818.181818,138181.818182,1520000.0,"","","","",CV TIGA NUSA,"",* Epson L120,"",Epson L120,1.0,UNIT,1381818.181818,0.00 %,10.0,138181.8181818,1381818.181818,1381818.181818,0.0,"",0.0,0.0,"","","","",0.0,0.0
17/04/2020,Faktur Penjualan,CA53,customer umum,Lunas,"",9909999.999999,0.0,17/04/2020,9009090.90909,900909.090909,9909999.999999,"","","","",CV TIGA NUSA,"",* Scanner Plustek Smart Office PS186,"","",2.0,PCS,4504545.454545,0.00 %,10.0,900909.090909,9009090.90909,9009090.90909,0.0,"",0.0,0.0,"","","","",0.0,0.0
19/04/2020,Faktur Penjualan,CA54,customer umum,Lunas,"",4140000.0,0.0,19/04/2020,3763636.363636,376363.636364,4140000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,2.0,UNIT,1881818.181818,0.00 %,10.0,376363.6363636,3763636.363636,3763636.363636,0.0,"",0.0,0.0,"","","","",0.0,0.0
22/04/2020,Faktur Penjualan,CA55,customer umum,Lunas,"",4140000.0,0.0,22/04/2020,3763636.363636,376363.636364,4140000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,2.0,UNIT,1881818.181818,0.00 %,10.0,376363.6363636,3763636.363636,3763636.363636,0.0,"",0.0,0.0,"","","","",0.0,0.0
22/04/2020,Faktur Penjualan,CA56,customer umum,Lunas,"",970000.0,0.0,22/04/2020,970000.0,0.0,970000.0,"","","","",CV TIGA NUSA,"",* LED ACER 19 K192HQL,"","",1.0,PCS,970000.0,0.00 %,"",0.0,970000.0,970000.0,0.0,"",0.0,0.0,"","","","",0.0,0.0
23/04/2020,Faktur Penjualan,CA57,customer umum,Lunas,"",2070000.0,0.0,23/04/2020,1881818.181818,188181.818182,2070000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,1.0,UNIT,1881818.181818,0.00 %,10.0,188181.8181818,1881818.181818,1881818.181818,0.0,"",0.0,0.0,"","","","",0.0,0.0
30/04/2020,Faktur Penjualan,CA58,customer umum,Lunas,"",2070000.0,0.0,30/04/2020,1881818.181818,188181.818182,2070000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,1.0,UNIT,1881818.181818,0.00 %,10.0,188181.8181818,1881818.181818,1881818.181818,0.0,"",0.0,0.0,"","","","",0.0,0.0
01/05/2020,Faktur Penjualan,CA59,customer umum,Lunas,"",10349999.999999,0.0,01/05/2020,9409090.90909,940909.090909,10349999.999999,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,5.0,UNIT,1881818.181818,0.00 %,10.0,940909.090909,9409090.90909,9409090.90909,0.0,"",0.0,0.0,"","","","",0.0,0.0
04/05/2020,Faktur Penjualan,CA60,customer umum,Lunas,"",4140000.0,0.0,04/05/2020,3763636.363636,376363.636364,4140000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,2.0,UNIT,1881818.181818,0.00 %,10.0,376363.6363636,3763636.363636,3763636.363636,0.0,"",0.0,0.0,"","","","",0.0,0.0
05/05/2020,Faktur Penjualan,CA61,customer umum,Lunas,"",2070000.0,0.0,05/05/2020,1881818.181818,188181.818182,2070000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,1.0,UNIT,1881818.181818,0.00 %,10.0,188181.8181818,1881818.181818,1881818.181818,0.0,"",0.0,0.0,"","","","",0.0,0.0
06/05/2020,Faktur Penjualan,CA62,customer umum,Lunas,"",2070000.0,0.0,06/05/2020,1881818.181818,188181.818182,2070000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,1.0,UNIT,1881818.181818,0.00 %,10.0,188181.8181818,1881818.181818,1881818.181818,0.0,"",0.0,0.0,"","","","",0.0,0.0
08/05/2020,Faktur Penjualan,CA63,customer umum,Lunas,"",4140000.0,0.0,08/05/2020,3763636.363636,376363.636364,4140000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,2.0,UNIT,1881818.181818,0.00 %,10.0,376363.6363636,3763636.363636,3763636.363636,0.0,"",0.0,0.0,"","","","",0.0,0.0
08/05/2020,Faktur Penjualan,CA64,customer umum,Lunas,"",4140000.0,0.0,08/05/2020,3763636.363636,376363.636364,4140000.0,"","","","",CV TIGA NUSA,"",* Epson L3110,"",Printer epson L3110,2.0,UNIT,1881818.181818,0.00 %,10.0,376363.6363636,3763636.363636,3763636.363636,0.0,"",0.0,0.0,"","","","",0.0,0.0
